concept_name,concept_synonym
"Hospice hospital 5-person room, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 병원 5인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 1 (including auxiliary activities)","호스피스 의원 5인실, 간호사1등급(보조활동포함)"
"Hospice general hospital 2-4 person room, nurse level 2, social worker level 1 (auxiliary activities not included)","호스피스 종합병원 2~4인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Emergency holidays for children under 1 year of age, secondary surgery (common disease or more) - burn treatment",만1세미만 응급 공휴일 제2의수술(종병이상)-화상치료
"Hospice general hospital 5-person room, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 종합병원 5인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 의원 5인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
"Hospice general hospital, 5-person room, overnight stay (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 외박(보조활동미포함)"
Nighttime for children over 1 year old and under 6 years old,만1세이상~만6세미만 야간
"Hospice clinic, 2-4 person room, nurse level 1, social worker level 2 (auxiliary activities not included)","호스피스 의원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
Hospice hospital 2-4 person room (including auxiliary activities),호스피스 병원 2~4인실(보조활동포함)
Hospice general hospital 2-4 person room (including auxiliary activities),호스피스 상급종합병원 2~4인실(보조활동포함)
"Hospice hospital, 2-4 person room, on the day of treatment request (including auxiliary activities)","호스피스 병원 2~4인실, 진료의뢰 당일(보조활동포함)"
Ages 1 to 6 Surgeons Emergency Holidays Secondary surgery (common diseases or more),만1세이상~만6세미만 외과 전문의 응급 공휴일 제2의수술(종병이상)
"Hospice hospital 5-person room, nurse level 2 (excluding auxiliary activities)","호스피스 병원 5인실, 간호사2등급(보조활동미포함)"
"Hospice general hospital, 5-person room, on the day of treatment request (including auxiliary activities)","호스피스 상급종합병원 5인실, 진료의뢰 당일(보조활동포함)"
Hospice general hospital 5-person room (excluding auxiliary activities),호스피스 종합병원 5인실(보조활동미포함)
"Hospice hospital 2-4 person room, social worker level 1 (including auxiliary activities)","호스피스 병원 2~4인실, 사회복지사1등급(보조활동포함)"
"Hospice general hospital 5-person room, nurse level 2, social worker level 1 (excluding auxiliary activities)","호스피스 종합병원 5인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 1 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사1등급(보조활동포함)"
"Hospice clinic room for 2~4 people, social worker level 2 (excluding auxiliary activities)","호스피스 의원 2~4인실, 사회복지사2등급(보조활동미포함)"
Emergency night-time second surgery by a surgeon under 1 year of age (common disease or more),만1세미만 외과 전문의 응급 야간 제2의수술(종병이상)
"1 year or older ~ 6 years old or older, thoracic surgeon, public holiday, secondary surgery (common disease or more)",만1세이상~만6세미만 흉부외과 전문의 공휴일 제2의수술(종병이상)
"Hospice general hospital 5-person room, nurse level 1 (including auxiliary activities)","호스피스 종합병원 5인실, 간호사1등급(보조활동포함)"
"Hospice hospital 2-4 person room, nurse level 2 (excluding auxiliary activities)","호스피스 병원 2~4인실, 간호사2등급(보조활동미포함)"
Emergency night-time second surgery by thoracic surgeon for children under 1 year old (more than 1 year old),만1세미만 흉부외과 전문의 응급 야간 제2의수술(종병이상)
"Hospice general hospital, 5-person room, overnight stay (excluding auxiliary activities)","호스피스 종합병원 5인실, 외박(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 2 (excluding auxiliary activities)","호스피스 종합병원 5인실, 간호사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 2 (including auxiliary activities)","호스피스 상급종합병원 5인실, 간호사2등급(보조활동포함)"
"Under 1 year old, cardiothoracic surgeon, emergency public holiday, secondary surgery (common disease or more)",만1세미만 흉부외과 전문의 응급 공휴일 제2의수술(종병이상)
"Hospice general hospital 2-4 person room, social worker level 1 (including auxiliary activities)","호스피스 종합병원 2~4인실, 사회복지사1등급(보조활동포함)"
"Hospice general hospital 2-4 person room, nurse level 2, social worker level 2 (excluding auxiliary activities)","호스피스 종합병원 2~4인실, 간호사2등급, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 1 (excluding auxiliary activities)","호스피스 종합병원 5인실, 간호사1등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 1, social worker level 2 (including auxiliary activities)","호스피스 종합병원 5인실, 간호사1등급, 사회복지사2등급(보조활동포함)"
Liquid body fluid cytopathology test (tissue section preparation test),액상체액세포병리검사(조직절편제작검사)
"Hospice hospital 2-4 person room, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 병원 2~4인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
"Hospice hospital, 2-4 person room, on the day of treatment request (excluding auxiliary activities)","호스피스 병원 2~4인실, 진료의뢰 당일(보조활동미포함)"
Hospice hospital 5-person room (excluding auxiliary activities),호스피스 병원 5인실(보조활동미포함)
"Hospice general hospital 5-person room, social worker level 2 (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 2 (including auxiliary activities)","호스피스 종합병원 2~4인실, 간호사2등급(보조활동포함)"
"Hospice general hospital 5-person room, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 상급종합병원 5인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
"Hospice clinic, 2-4 person room, nurse level 1 (excluding auxiliary activities)","호스피스 의원 2~4인실, 간호사1등급(보조활동미포함)"
Hospice general hospital 5-person room (including auxiliary activities),호스피스 종합병원 5인실(보조활동포함)
"Hospice hospital, 5-person room, overnight stay (including auxiliary activities)","호스피스 병원 5인실, 외박(보조활동포함)"
"Hospice hospital 5-person room, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 병원 5인실, 간호사1등급, 사회복지사1등급 (보조활동미포함)"
Second surgery at night for children under 1 year old (more than 1 year old) - burn treatment,만1세미만 야간 제2의수술(종병이상)-화상치료
"Hospice clinic, 2-4 person room, overnight stay (excluding auxiliary activities)","호스피스 의원 2~4인실, 외박(보조활동미포함)"
"Public holidays for children under 1 year of age, secondary surgery (more than 1 year old)",만1세미만 공휴일 제2의수술(종병이상)
"Hospice general hospital 5-person room, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 종합병원 5인실, 간호사1등급, 사회복지사1등급 (보조활동포함)"
"Hospice general hospital 2-4 person room, overnight stay (excluding auxiliary activities)","호스피스 종합병원 2~4인실, 외박(보조활동미포함)"
"Hospice general hospital 5-person room, social worker level 1 (excluding auxiliary activities)","호스피스 종합병원 5인실, 사회복지사1등급(보조활동미포함)"
Over 1 year old ~ under 6 years old Surgeon night second surgery (common disease or more),만1세이상~만6세미만 외과 전문의 야간 제2의수술(종병이상)
"Hospice general hospital 5-person room, nurse level 2, social worker level 1 (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic, 2-4 person room, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 의원 2~4인실, 간호사1등급, 사회복지사1등급(보조활동포함)"
"Hospice clinic, 2-4 person room, on the day of treatment request (including auxiliary activities)","호스피스 의원 2~4인실, 진료의뢰 당일(보조활동포함)"
"Hospice hospital 2-4 person room, overnight stay (including auxiliary activities)","호스피스 병원 2~4인실, 외박(보조활동포함)"
"Hospice general hospital 5-person room, nurse level 1, social worker level 2 (excluding auxiliary activities)","호스피스 종합병원 5인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 종합병원 5인실, 간호사1등급, 사회복지사1등급 (보조활동미포함)"
"Hospice clinic, 2-4 person room, on the day of treatment request (excluding auxiliary activities)","호스피스 의원 2~4인실, 진료의뢰 당일(보조활동미포함)"
Over 1 year old ~ under 6 years old 2nd surgery (common disease or more) - Emergency burn treatment,만1세이상~만6세미만 제2의수술(종병이상)-화상치료 응급
"Hospice general hospital 2-4 person room, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사1등급, 사회복지사1등급(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 의원 5인실, 간호사1등급, 사회복지사1등급 (보조활동포함)"
"Hospice hospital 2-4 person room, nurse level 1 (including auxiliary activities)","호스피스 병원 2~4인실, 간호사1등급(보조활동포함)"
"Hospice clinic room for 5 people, overnight stay (including auxiliary activities)","호스피스 의원 5인실, 외박(보조활동포함)"
"Hospice clinic room for 5 people, social worker level 1 (including auxiliary activities)","호스피스 의원 5인실, 사회복지사1등급(보조활동포함)"
"Hospice hospital 2-4 person room, nurse level 1, social worker level 2 (excluding auxiliary activities)","호스피스 병원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
"Hospice hospital 5-person room, nurse level 1, social worker level 2 (excluding auxiliary activities)","호스피스 병원 5인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 2, social worker level 2 (excluding auxiliary activities)","호스피스 종합병원 5인실, 간호사2등급, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
Second surgery for children under 1 year old (more than 1 year old),만1세미만 제2의수술(종병이상)
"Hospice general hospital 2-4 person room, nurse level 2 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사2등급(보조활동포함)"
"Hospice general hospital, 5-person room, on the day of treatment request (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 진료의뢰 당일(보조활동미포함)"
Ages 1 to 6 Emergency public holidays Secondary surgery (common disease or more),만1세이상~만6세미만 응급 공휴일 제2의수술(종병이상)
Hospice general hospital 2-4 person room (including auxiliary activities),호스피스 종합병원 2~4인실(보조활동포함)
Second surgery for children under 1 year old (more than 1 year old) - burn treatment,만1세미만 제2의수술(종병이상)-화상치료
"Hospice general hospital 5-person room, social worker level 2 (excluding auxiliary activities)","호스피스 종합병원 5인실, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 1, social worker level 2 (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
"Hospice clinic room for 5 people, social worker level 1 (excluding auxiliary activities)","호스피스 의원 5인실, 사회복지사1등급(보조활동미포함)"
Hospice hospital 2-4 person room (excluding auxiliary activities),호스피스 병원 2~4인실(보조활동미포함)
Emergency second-line surgery by surgeons aged 1 to 6 (common diseases or more),만1세이상~만6세미만 외과 전문의 응급 제2의수술(종병이상)
"Hospice clinic room for 2~4 people, nurse level 2 (including auxiliary activities)","호스피스 의원 2~4인실, 간호사2등급(보조활동포함)"
Hospice hospital 5-person room (including auxiliary activities),호스피스 병원 5인실(보조활동포함)
"Hospice hospital 5-person room, nurse level 1, social worker level 1 (excluding auxiliary activities)","호스피스 병원 5인실, 간호사1등급, 사회복지사1등급(보조활동미포함)"
"Hospice hospital 5-person room, social worker level 1 (including auxiliary activities)","호스피스 병원 5인실, 사회복지사1등급(보조활동포함)"
"Hospice hospital 5-person room, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 병원 5인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
Second surgery at night by a thoracic surgeon under 1 year of age (more than 1 year old),만1세미만 흉부외과 전문의 야간 제2의수술(종병이상)
"Hospice clinic room for 5 people, social worker level 2 (including auxiliary activities)","호스피스 의원 5인실, 사회복지사2등급(보조활동포함)"
"Hospice general hospital 5-person room, social worker level 1 (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 사회복지사1등급(보조활동미포함)"
"Hospice hospital 2-4 person room, nurse level 1, social worker level 2 (including auxiliary activities)","호스피스 병원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동포함)"
"Hospice hospital 5-person room, nurse level 2, social worker level 1 (auxiliary activities not included)","호스피스 병원 5인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic room for 5 people, nurse level 1 (excluding auxiliary activities)","호스피스 의원 5인실, 간호사1등급(보조활동미포함)"
"Hospice clinic, 2-4 person room, nurse level 1, social worker level 2 (including auxiliary activities)","호스피스 의원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동포함)"
"Hospice general hospital 2-4 person room, nurse level 1, social worker level 2 (including auxiliary activities)","호스피스 종합병원 2~4인실, 간호사1등급, 사회복지사2등급(보조활동포함)"
1 year or older ~ 6 years old or older Thoracic surgeon Emergency holiday Secondary surgery (common disease or more),만1세이상~만6세미만 흉부외과 전문의 응급 공휴일 제2의수술(종병이상)
Nighttime secondary surgery for children over 1 year old but under 6 years old (more than 1 year old),만1세이상~만6세미만 야간 제2의수술(종병이상)
"Hospice hospital 2-4 person room, social worker level 1 (excluding auxiliary activities)","호스피스 병원 2~4인실, 사회복지사1등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 2 (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 간호사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, social worker level 2 (including auxiliary activities)","호스피스 상급종합병원 5인실, 사회복지사2등급(보조활동포함)"
"Hospice general hospital 2-4 person room, nurse level 2, social worker level 1 (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic room for 5 people, nurse level 2 (including auxiliary activities)","호스피스 의원 5인실, 간호사2등급(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 1, social worker level 2 (excluding auxiliary activities)","호스피스 의원 5인실, 간호사1등급, 사회복지사2등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 종합병원 2~4인실, 간호사1등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic room for 5 people, nurse level 2 (excluding auxiliary activities)","호스피스 의원 5인실, 간호사2등급(보조활동미포함)"
"Hospice general hospital 5-person room, overnight stay (including auxiliary activities)","호스피스 종합병원 5인실, 외박(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 의원 5인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
"Hospice hospital, 5-person room, on the day of treatment request (excluding auxiliary activities)","호스피스 병원 5인실, 진료의뢰 당일(보조활동미포함)"
Second surgery at night for children under 1 year old (more than 1 year old),만1세미만 야간 제2의수술(종병이상)
"Hospice clinic room for 5 people, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 의원 5인실, 간호사1등급, 사회복지사1등급 (보조활동미포함)"
"Hospice hospital 5-person room, nurse level 2, social worker level 2 (excluding auxiliary activities)","호스피스 병원 5인실, 간호사2등급, 사회복지사2등급(보조활동미포함)"
Second surgery for children under 1 year old (more than 1 year old) - emergency burn treatment,만1세미만 제2의수술(종병이상)-화상치료 응급
Emergency second-line surgery by a thoracic surgeon for children aged 1 to 6 years (for common diseases),만1세이상~만6세미만 흉부외과 전문의 응급 제2의수술(종병이상)
"Hospice general hospital 2-4 person room, nurse level 2 (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사2등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, social worker level 1 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 사회복지사1등급(보조활동포함)"
"Hospice general hospital 5-person room, nurse level 1 (excluding auxiliary activities)","호스피스 상급종합병원 5인실, 간호사1등급(보조활동미포함)"
"Hospice general hospital 2-4 person room, on the day of treatment request (including auxiliary activities)","호스피스 종합병원 2~4인실, 진료의뢰 당일(보조활동포함)"
"Hospice hospital, 5-person room, overnight stay (excluding auxiliary activities)","호스피스 병원 5인실, 외박(보조활동미포함)"
"Hospice general hospital, 2-4 person room, on the day of treatment request (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 진료의뢰 당일(보조활동미포함)"
"Hospice general hospital 2-4 person room, overnight stay (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 외박(보조활동포함)"
"Hospice clinic room for 5 people, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 의원 5인실, 간호사1등급, 사회복지사1등급(보조활동포함)"
"Hospice hospital, 2-4 person room, overnight stay (excluding auxiliary activities)","호스피스 병원 2~4인실, 외박(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 종합병원 2~4인실, 간호사1등급, 사회복지사1등급(보조활동포함)"
"Public holidays for thoracic surgeons under 1 year of age, secondary surgery (common diseases or more)",만1세미만 흉부외과 전문의 공휴일 제2의수술(종병이상)
Hospice general hospital 5-person room (including auxiliary activities),호스피스 상급종합병원 5인실(보조활동포함)
Nighttime second surgery by a thoracic surgeon (over 1 year old to under 6 years old) (more common diseases),만1세이상~만6세미만 흉부외과 전문의 야간 제2의수술(종병이상)
"Hospice hospital 5-person room, nurse level 1, social worker level 1 (including auxiliary activities)","호스피스 병원 5인실, 간호사1등급, 사회복지사1등급(보조활동포함)"
Hospice clinic room for 2 to 4 people (including auxiliary activities),호스피스 의원 2~4인실(보조활동포함)
Second surgery by a surgeon under 1 year of age (more than 1 year old),만1세미만 외과 전문의 제2의수술(종병이상)
"Public holidays for surgeons under 1 year of age, secondary surgery (common diseases or more)",만1세미만 외과 전문의 공휴일 제2의수술(종병이상)
"Hospice general hospital, 2-4 person room, overnight stay (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 외박(보조활동미포함)"
"Hospice hospital 2-4 person room, nurse level 2, social worker level 2 (excluding auxiliary activities)","호스피스 병원 2~4인실, 간호사2등급, 사회복지사2등급(보조활동미포함)"
Emergency nighttime second surgery for children over 1 year old but under 6 years old (more than 1 year old),만1세이상~만6세미만 응급 야간 제2의수술(종병이상)
"Hospice general hospital 5-person room, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 종합병원 5인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
Hospice general hospital 2-4 person room (excluding auxiliary activities),호스피스 상급종합병원 2~4인실(보조활동미포함)
"Hospice general hospital 2-4 person room, overnight stay (including auxiliary activities)","호스피스 종합병원 2~4인실, 외박(보조활동포함)"
"Hospice general hospital 2-4 person room, social worker level 2 (excluding auxiliary activities)","호스피스 상급종합병원 2~4인실, 사회복지사2등급(보조활동미포함)"
Hospice clinic room for 5 people (including auxiliary activities),호스피스 의원 5인실(보조활동포함)
"Hospice general hospital, 5-person room, overnight stay (including auxiliary activities)","호스피스 상급종합병원 5인실, 외박(보조활동포함)"
"Hospice clinic room for 2~4 people, nurse level 1 (including auxiliary activities)","호스피스 의원 2~4인실, 간호사1등급(보조활동포함)"
"Hospice hospital, 5-person room, on the day of treatment request (including auxiliary activities)","호스피스 병원 5인실, 진료의뢰 당일(보조활동포함)"
"Hospice clinic, 2-4 person room, nurse level 2, social worker level 1 (auxiliary activities not included)","호스피스 의원 2~4인실, 간호사2등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic, 2-4 person room, nurse level 2, social worker level 2 (excluding auxiliary activities)","호스피스 의원 2~4인실, 간호사2등급, 사회복지사2등급(보조활동미포함)"
Over 1 year old ~ under 6 years old Surgeon emergency nighttime second surgery (common disease or more),만1세이상~만6세미만 외과 전문의 응급 야간 제2의수술(종병이상)
"Hospice general hospital 5-person room, nurse level 2, social worker level 1 (including auxiliary activities)","호스피스 상급종합병원 5인실, 간호사2등급, 사회복지사1등급(보조활동포함)"
"Hospice clinic, 2-4 person room, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 의원 2~4인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
"Hospice hospital 2-4 person room, nurse level 2 (including auxiliary activities)","호스피스 병원 2~4인실, 간호사2등급(보조활동포함)"
"Hospice general hospital 2-4 person room, nurse level 1 (excluding auxiliary activities)","호스피스 종합병원 2~4인실, 간호사1등급(보조활동미포함)"
PD-L1 companion diagnostic test,PD-L1 동반진단 검사
"Hospice general hospital 5-person room, on the day of treatment request (including auxiliary activities)","호스피스 종합병원 5인실, 진료의뢰 당일(보조활동포함)"
"Hospice general hospital 5-person room, nurse level 1, social worker level 2 (including auxiliary activities)","호스피스 상급종합병원 5인실, 간호사1등급, 사회복지사2등급(보조활동포함)"
"Hospice hospital 5-person room, social worker level 1 (excluding auxiliary activities)","호스피스 병원 5인실, 사회복지사1등급(보조활동미포함)"
2nd surgery for children over 1 year old but under 6 years old (more than 1 year old),만1세이상~만6세미만 제2의수술(종병이상)
"Hospice general hospital 5-person room, social worker level 2 (including auxiliary activities)","호스피스 종합병원 5인실, 사회복지사2등급(보조활동포함)"
"Hospice clinic, 5-person room, on the day of treatment request (excluding auxiliary activities)","호스피스 의원 5인실, 진료의뢰 당일(보조활동미포함)"
"Hospice general hospital 2-4 person room, nurse level 2, social worker level 2 (including auxiliary activities)","호스피스 상급종합병원 2~4인실, 간호사2등급, 사회복지사2등급(보조활동포함)"
1 year or older ~ 6 years old or older Public holidays 2nd surgery (common disease or more),만1세이상~만6세미만 공휴일 제2의수술(종병이상)
Hospice clinic room for 5 people (excluding auxiliary activities),호스피스 의원 5인실(보조활동미포함)
"Hospice clinic room for 5 people, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 의원 5인실, 간호사1등급, 사회복지사1등급(보조활동미포함)"
"Hospice general hospital 5-person room, nurse level 1, social worker level 1 (auxiliary activities not included)","호스피스 종합병원 5인실, 간호사1등급, 사회복지사1등급(보조활동미포함)"
"Hospice clinic room for 2~4 people, overnight stay (including auxiliary activities)","호스피스 의원 2~4인실, 외박(보조활동포함)"
"Hospice clinic room for 2~4 people, social worker level 2 (including auxiliary activities)","호스피스 의원 2~4인실, 사회복지사2등급(보조활동포함)"
"Hospice general hospital 5-person room, social worker level 1 (including auxiliary activities)","호스피스 종합병원 5인실, 사회복지사1등급(보조활동포함)"
"Hospice hospital 5-person room, social worker level 2 (excluding auxiliary activities)","호스피스 병원 5인실, 사회복지사2등급(보조활동미포함)"
Specialized Hospital Medical Quality Support Fund - Outpatient Clinic - Hospital,전문병원 의료질지원금-외래-병원
EGFR immunohistochemical staining test,EGFR 면역조직화학염색검사
When PD-L1 accompanying diagnostic test was performed,PD-L1동반진단검사를실시한경우
Very Long Chain Fatty Acid (VLCFA) [Precision Spectroscopy-Mass Spectrometry],Very Long Chain Fatty Acid(VLCFA)[정밀분광-질량분석]
Specialized hospital medical quality support fund-hospitalization-hospital,전문병원 의료질지원금-입원-병원
Linen pack care fee - When using a linen pack for eye surgery,린넨팩 관리료-눈 수술 린넨팩을 사용하는 경우
Linen pack management fee - When using linen pack (Ⅳ) (anesthesia time exceeding 6 hours),린넨팩 관리료-린넨팩(Ⅳ)(마취시간 6시간초과)을 사용하는 경우
"Linen pack management fee - When using linen pack for shoulder, knee, hip joint replacement","린넨팩 관리료-Shouler, Knee, Hip 관절치환 린넨팩을 사용하는 경우"
Linen pack management fee - When using linen pack (Ⅱ) (anesthesia time exceeds 1 hour to 3 hours),린넨팩 관리료-린넨팩(Ⅱ)(마취시간 1시간초과~3시간이하)을 사용하는 경우
Linen pack management fee - when using CABG linen pack,린넨팩 관리료-CABG 린넨팩을 사용하는 경우
Linen pack management fee - When using linen pack (Ⅲ) (anesthesia time exceeding 3 hours to less than 6 hours),린넨팩 관리료-린넨팩(Ⅲ)(마취시간 3시간초과~6시간이하)을 사용하는 경우
Linen pack management fee - When using linen pack (Ⅰ) (anesthesia time less than 1 hour),린넨팩 관리료-린넨팩(Ⅰ)(마취시간 1시간이하)을 사용하는 경우
Linen pack management fee - When using a linen pack for interventional radiology procedures,린넨팩 관리료-중재적 방사선 시술 린넨팩을 사용하는 경우
When PD-L1 test was performed,PD-L1검사를실시한경우
Discharge from 18:00 to 24:00 Additional report for single room in psychiatric department (Level 1),18-24시퇴원 내.소.정신과 1인실 신고가산(1등급)
"(Clinic/dental clinic (including health and medical center)) Neonatal thoracic surgery specialist Night, Saturday, public holidays","(의원·치과의원(보건의료원포함))신생아 흉부외과 전문의 야간,토요,공휴"
"(Clinic/dental clinic (including health and medical center)) Organ transplant surgery at night, Saturday, public holidays","(의원·치과의원(보건의료원포함))장기이식수술 야간,토요,공휴"
"(Clinic/dental clinic (including health and medical center)) Specialized surgery for children under 1 year of age, nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함))만1세미만 외과 전문의 야간,토요,공휴"
"Discharge from 18:00 to 24:00, intracavitary treatment room, single room report added",18-24시퇴원 강내치료실 1인실 신고가산
"Regional trauma center severe trauma (superior general hospital, general hospital) 2nd surgery for children over 1 year old but under 6 years old (more common diseases)",권역외상센터중증외상 (상급종합병원·종합병원)만1세이상~만6세미만 제2의수술(종병이상)
Medical benefits - 91 to 180 days of psychiatric hospitalization G1 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 91~180일 G1등급(1일당)(병원이상)
Medical benefits - 91 to 180 days of psychiatric hospitalization G5 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 91~180일 G5등급(1일당)(병원이상)
"(Clinic/dental clinic (including health and medical center)) Night, Saturday, public holidays Second surgery for children under 1 year old","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세미만 제2의수술"
"(Clinic/dental clinic (including health and medical center)) Neonatal surgery specialist: nights, Saturdays, public holidays","(의원·치과의원(보건의료원포함)) 신생아 외과전문의 야간,토요,공휴"
Organ transplant surgery Regional trauma center major trauma night,장기이식수술 권역외상센터중증외상 야간
Medical benefits - G3 grade (per day) for psychiatric hospitalization for 361 days or more (hospital or higher),의료급여-정신건강의학과 입원 361일 이상 G3등급(1일당)(병원이상)
Medical benefits - Psychiatry day ward G5 grade (per day) (hospital or higher),의료급여-정신건강의학과 낮병동 G5등급(1일당)(병원이상)
"(Clinic/dental clinic (including health and medical center)) Night, Saturday, public holidays 2nd surgery for burn treatment for children over 1 year old but under 6 years old","(의원·치과의원(보건의료원포함)) 야간,토요,공휴 만1세이상~만6세미만 화상치료 제2의수술"
Unilateral lung ventilation technique regional trauma center severe trauma,일측폐환기법 권역외상센터중증외상
"(Clinic/dental clinic (including health and medical center)) Neonatal surgery specialist’s second surgery on nights, Saturdays, and public holidays","(의원·치과의원(보건의료원포함)) 신생아 외과전문의 야간,토요,공휴 제2의수술"
"From the 16th to the 30th day of hospitalization, a report for a single room in the in-house, small, or psychiatric department is added.","입원16일-30일까지 내,소,정신과 1인실 신고가산"
Medical benefits - Psychiatry and overnight stay G5 grade (per day) (clinic),의료급여-정신건강의학과 외박 G5등급(1일당)(의원)
"(Clinic/dental clinic (including health and medical center)) Thoracic surgery specialist for children under 1 year of age, secondary surgery on nights, Saturdays, and public holidays","(의원·치과의원(보건의료원포함))만1세미만 흉부외과 전문의 야간,토요,공휴 제2의수술"
Cardiopulmonary extracorporeal circulation regional trauma center major trauma night,심폐체외순환법 권역외상센터중증외상 야간
Medical benefits - 91 to 180 days of psychiatric hospitalization G4 grade (per day) (clinic),의료급여-정신건강의학과 입원 91~180일 G4등급(1일당)(의원)
Medical benefits - Psychiatry and overnight stay G4 grade (per day) (hospital or higher),의료급여-정신건강의학과 외박 G4등급(1일당)(병원이상)
"(Clinic/dental clinic (including health and medical center)) Over 1 year old ~ under 6 year old, night, Saturday, public holidays 2nd surgery - burn treatment","(의원·치과의원(보건의료원포함))만1세이상~만6세미만 야간,토요,공휴 제2의수술-화상치료"
Medical benefits - 181 to 360 days of psychiatric hospitalization G5 grade (per day) (hospital or higher),의료급여-정신건강의학과 입원 181~360일 G5등급(1일당)(병원이상)
